stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,8.17,0,0,0,0,36.78,0,12.26
72hpf,2.14,12.84,0,0,0,0,8.56,0,8.56
21Day,0,9.37,0,1.34,2.68,1.34,6.69,0,13.39
3Month,0,12.16,0.32,1.6,0.32,0,0,0.32,0.32
22Month,0,36.63,0,1.09,4.92,0,0,0.55,1.64
