stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,0,118.51,4.09,24.52,0,0,12.26
72hpf,1.07,0,1.07,0,1.07,0,0,1.07
21Day,2.68,1.34,6.69,2.68,2.68,0,0,10.71
3Month,2.56,20.8,14.4,0,0,0,0.32,1.28
22Month,56.85,4.92,33.35,0.55,1.09,1.09,1.09,2.19
