stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,8.17,8.17,0,0,0
72hpf,4.28,1.07,0,0,3.21,109.12,0,0,4.28
21Day,4.02,10.71,0,4.02,8.03,58.9,0,2.68,5.35
3Month,9.6,0,2.88,0.64,0,0.64,0,0,0.32
22Month,23.51,0,1.09,2.19,0,0,1.09,0,1.09
