stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,28.6,0,0,0,0
72hpf,0,0,1.07,0,0,0,0
21Day,1.34,0,13.39,0,1.34,1.34,0
3Month,0.96,0.32,2.88,0.32,0,0,0.32
22Month,0,0,1.09,0,0,0,0
