stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,8.17,0,0
72hpf,0,0,0,0,1.07,0,0
3Month,5.12,60.47,1.6,0.32,0.64,0.96,0.32
22Month,0,1.64,0,0,0,0,0
