stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,0,0,24.52,0,0,0
72hpf,3.21,0,0,1.07,0,10.7,0,1.07,1.07
21Day,1.34,1.34,0,1.34,0,13.39,0,0,2.68
3Month,5.44,84.47,54.39,10.24,7.04,2.88,0,3.84,6.08
22Month,2.73,82.54,2.73,10.93,1.64,4.92,2.73,1.09,3.28
