stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,4.09,0
72hpf,1.07,0,0,0,0,2.14,4.28
21Day,0,5.35,0,0,1.34,62.91,5.35
3Month,1.28,0,0.64,0.32,0,0,4.48
22Month,0.55,0,0,0,0,0,1.09
