stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,4.09,0,4.09,0,24.52,0,0,0
72hpf,5.35,21.4,0,0,0,34.23,0,0,5.35
21Day,8.03,28.11,0,2.68,4.02,24.09,0,1.34,2.68
3Month,46.71,1.28,16.32,7.04,1.92,42.55,0,2.56,3.84
22Month,48.11,1.64,4.37,7.11,2.19,12.03,0.55,1.09,2.19
