stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,28.6,0,16.35,8.17,167.54,32.69
72hpf,0,1.07,0,0,1.07,7.49,1.07
21Day,0,0,0,0,1.34,4.02,0
3Month,0,0,1.28,0.32,0,0,0
22Month,0,2.19,0,0,0,0,0
