stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,12.26,0,0,0,0,0,0,0
72hpf,175.45,1.07,0,0,3.21,10.7,0,2.14
21Day,198.1,0,0,2.68,0,4.02,0,6.69
3Month,54.71,0,1.92,1.6,0,0.32,6.08,0.64
22Month,1.64,0,0.55,0,0,0,0,0
