stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,20.43,171.63,0,0,0,4.09,134.85,0,0,253.36
72hpf,3.21,22.47,2.14,0,1.07,3.21,20.33,0,1.07,154.05
21Day,5.35,25.43,8.03,1.34,17.4,42.83,22.76,0,4.02,228.89
3Month,3.84,46.39,6.08,119.98,189.09,56.95,1.92,0,4.16,111.98
22Month,11.48,26.79,6.01,8.2,234.51,12.57,2.19,1.64,4.37,123.54
