stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
3Month,0,0.32,0.32,0,0.32,0,0,0
22Month,1.09,4.92,0,0.55,0.55,0.55,1.64,0.55
