stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,0,0
72hpf,2.14,0,0,0,1.07,0,0,0
21Day,0,0,0,0,0,0,1.34,1.34
3Month,25.6,0.96,5.12,0.32,0.32,0,0,1.28
22Month,12.57,0,9.29,0,0,0.55,0.55,1.64
