stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1802.1,0,0,8.17,0,61.3,4.09,0,16.35
72hpf,11.77,17454.71,86.65,0,8.56,84.51,1148.96,3.21,5.35,265.31
21Day,1.34,1195.31,9.37,2.68,8.03,5.35,36.14,0,24.09,17.4
3Month,12.8,8364.75,23.04,79.03,185.57,38.07,17.28,2.88,55.35,87.35
22Month,5.47,1157.81,5.47,7.65,41,4.37,3.28,6.56,9.29,15.85
