stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,28.6,0,0,0,0,4.09,0
72hpf,200.05,3.21,0,1.07,1.07,16.05,4.28
21Day,398.88,4.02,0,20.08,10.71,13.39,0
3Month,37.43,0.64,0.32,0.96,0.64,0.96,0.32
22Month,14.76,0,0,0,0,1.64,0
