stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16.35,0,0,0,8.17,77.64,0,0,24.52
72hpf,6.42,0,73.82,0,3.21,52.42,0,1.07,9.63
21Day,0,1.34,4.02,0,0,10.71,0,0,0
3Month,4.48,0.32,8.96,0.32,0.32,0.96,0,0,0.32
22Month,9.84,0,70.52,3.83,0,1.09,2.19,0.55,1.64
