stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,20.43,0,0,0,0,20.43,20.43,0,0
72hpf,0,50.28,0,0,1.07,0,39.58,219.31,0,14.98
21Day,30.79,5833.33,335.97,2.68,295.82,179.36,1050.75,48.19,413.61,679.97
3Month,270.68,307670.29,908.34,923.37,3100.63,1118.22,675.73,273.56,3827.87,1549.83
22Month,397.96,353991.14,991.63,334.01,2132.5,528.07,655.44,4790.88,600.77,980.15
