stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,20.43,0,0,0,20.43,306.48,0,49.04
72hpf,0,27.81,4.28,0,1.07,9.63,392.61,2.14,21.4
21Day,1.34,24.09,4.02,0,4.02,6.69,66.93,1.34,46.85
3Month,1.6,162.21,2.88,8.96,15.04,2.56,3.52,3.2,12.16
22Month,1.09,53.57,4.92,2.19,14.21,2.73,1.64,0.55,6.01
