stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,0
72hpf,0,3.21,0,0,1.07,4.28,0,0,1.07
21Day,0,0,0,1.34,0,0,0,0,1.34
3Month,0.32,12.16,28.48,2.56,0.64,0,0,0.32,2.56
22Month,2.73,26.24,102.22,8.2,1.09,1.64,0.55,0,2.73
