stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,12.26,0,0,0,0,0,40.86,0,0
72hpf,2.14,4.28,0,0,0,0,29.95,0,3.21
21Day,5.35,8.03,1.34,0,4.02,0,28.11,5.35,8.03
3Month,4.16,51.19,0,34.87,2.24,1.92,6.08,3.2,7.36
22Month,2.19,16.4,0,1.09,3.28,0.55,3.28,1.09,0.55
