stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,0,0
72hpf,0,3.21,0,0,0,0,1.07,0,0
21Day,1.34,84.33,0,0,4.02,1.34,4.02,0,0
3Month,0.64,187.49,0.32,6.08,7.36,0.32,1.6,0.32,1.28
22Month,0,10.93,0,0.55,1.64,0.55,0.55,0,0
