stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,69.47,0,0,0,0,0,0
72hpf,0,63.12,0,1.07,0,3.21,0,0
21Day,0,97.71,0,2.68,1.34,4.02,0,0
3Month,0,17.92,1.92,2.56,0,0,0.32,1.6
22Month,1.09,12.03,0.55,1.64,0,0.55,0.55,0
