stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,4.09,0
72hpf,0,2.14,0,0,0,1.07,0,0
21Day,0,8.03,0,0,0,1.34,0,0
3Month,0.32,41.27,353.86,8.96,1.28,1.6,1.6,2.56
22Month,0,2.73,0.55,0,0,0,0,0
