stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,4.09
72hpf,1.07,2.14,0,0,3.21,1.07,0,0,5.35
21Day,0,2.68,0,0,9.37,17.4,0,1.34,6.69
3Month,0.32,9.6,3.52,2.24,8.32,0.96,0,0,6.08
22Month,0.55,18.59,0,3.83,1.64,1.09,0.55,0.55,2.19
