stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,85.81,461.76,8.17,0,167.54,134.85,4217.17,20.43,4.09,617.05
72hpf,43.86,761.69,75.96,8.56,38.51,146.56,4522.01,37.44,42.79,918.95
21Day,22.76,746.9,230.23,20.08,266.37,226.21,1247.51,1.34,66.93,712.1
3Month,27.84,1188.29,15.68,586.79,327.63,68.15,46.07,0.64,34.87,116.14
22Month,33.89,741.81,17.49,125.18,284.81,20.77,33.89,41.55,13.67,95.66
