stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,93.99,0,0
72hpf,2.14,23.54,2.14,0,2.14,2.14,601.22,2.14,8.56
21Day,0,28.11,10.71,6.69,9.37,10.71,334.63,17.4,29.45
3Month,6.4,32.63,0,117.42,6.72,52.47,31.99,1.92,3.84
22Month,0,62.87,0.55,38.27,8.75,2.19,42.64,2.73,8.75
