stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,5.35,0,0,0
21Day,0,0,0,0,2.68,4.02,0,1.34,0
3Month,0.32,0,0.32,0.64,0.32,0,0,0,0.32
22Month,0,3.28,1.09,2.19,0,0,0.55,0,0
