stage,Endothelial,Epithelial,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,93.99,0,4.09
72hpf,2.14,2.14,2.14,48.14,1.07,4.28
21Day,0,5.35,0,6.69,0,2.68
