stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,24.52,0,4.09,0,32.69,0,0
72hpf,0,1.07,0,0,0,19.26,0,8.56
21Day,0,4.02,0,4.02,1.34,4.02,0,1.34
3Month,0.32,7.68,2.24,20.16,0.32,0.32,0,1.6
22Month,4.92,14.21,0,28.43,0,0.55,1.09,1.64
