stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,73.56,666.08,65.38,0,396.38,563.92,5573.86,81.73,28.6,1136.02
72hpf,35.3,872.95,53.49,5.35,97.35,212.89,1397.15,89.86,89.86,545.59
21Day,29.45,1367.98,627.77,33.46,527.38,571.55,815.17,0,121.81,1367.98
3Month,29.76,2034.24,24.64,616.86,310.03,61.75,32.31,2.88,45.75,189.73
22Month,39.91,4096.08,30.07,219.76,423.66,32.25,66.69,262.39,28.43,249.82
