stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,12.26,0,4.09
72hpf,0,6.42,0,0,0,0,28.88,0,4.28
21Day,0,2.68,1.34,0,0,1.34,41.49,1.34,5.35
3Month,0.96,14.08,0,7.36,1.28,2.24,0,1.28,1.28
22Month,0.55,26.79,0,1.64,5.47,0.55,0.55,1.09,2.19
