stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,12.26,0,0,0,4.09,899.01,4.09,0,49.04
72hpf,1.07,12.84,1.07,0,0,5.35,478.2,0,0,6.42
21Day,0,5.35,5.35,1.34,4.02,1.34,107.08,0,2.68,0
3Month,0.32,4.48,0,2.56,0.32,0.32,0,0,0.64,0.32
22Month,1.64,9.84,0,3.83,4.37,0,0,0.55,0,0.55
