stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,216.58,0,0,0,0,8.17,0,0,0
72hpf,496.38,1.07,0,1.07,1.07,19.26,0,0,8.56
21Day,117.79,2.68,0,0,0,4.02,0,0,0
3Month,7.04,0,0.96,0.32,0,0.32,0,0,0.32
22Month,34.99,0,1.09,6.01,0,0.55,1.64,1.09,2.19
