stage,Epithelial,Erythroid,Germ,Immune,Neuron,Stromal
72hpf,2.14,1.07,0,0,25.67,0
21Day,1.34,1.34,0,0,24.09,1.34
3Month,2.88,0,0.96,0,0,0.32
22Month,10.93,0,0.55,1.64,0,0.55
