stage,Epithelial,Immune,Neuron,Stromal
24hpf,0,0,4.09,0
72hpf,1.07,0,64.19,0
21Day,0,0,10.71,1.34
3Month,0.32,0,0,0
22Month,2.73,0.55,0,0
