stage,Epithelial,Erythroid,Germ,Immune,Neuron,Stromal
24hpf,0,0,0,0,16.35,0
72hpf,0,0,0,0,3.21,0
21Day,0,0,0,1.34,0,0
3Month,1.92,0,0.64,1.28,0.32,0.64
22Month,0.55,0.55,0,0.55,0,0
