stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,8.17,0,0,0,0,28.6,0,24.52
72hpf,0,3.21,0,0,0,1.07,33.16,1.07,3.21
21Day,0,14.72,1.34,0,0,2.68,17.4,0,6.69
3Month,0,0.96,0,0.64,0,0,0,0,0
22Month,1.09,2.19,0,0,1.09,0,0.55,0,0
