stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,4.09,4.09,0
72hpf,6.42,0,0,0,0,3.21,4.28,0
21Day,44.17,0,0,2.68,9.37,2.68,6.69,0
3Month,29.76,0.32,1.28,0.96,18.88,0,6.08,0.32
22Month,4.92,0,0,0.55,2.19,0,0.55,0
