stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,0,0,4.09
72hpf,0,3.21,0,0,0,0,8.56,0,3.21
21Day,0,8.03,0,1.34,0,4.02,8.03,0,5.35
3Month,0.96,12.48,0,32.95,2.88,5.76,0.32,3.84,3.52
22Month,0,8.75,0.55,4.92,0.55,1.64,0,0.55,1.64
