stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,36.78,0,4.09
72hpf,0,0,0,0,0,10.7,0,2.14
21Day,1.34,2.68,0,2.68,1.34,12.05,1.34,2.68
3Month,0.32,0,0.96,0,0,0,0,0
