stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,8.17,4.09,0,4.09,0,69.47,12.26
72hpf,2.14,0,0,0,1.07,22.47,4.28
21Day,0,0,0,1.34,0,5.35,9.37
3Month,3.52,0,7.36,1.6,0,0,0.32
