stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,4.09,167.54,0,16.35
72hpf,1.07,10.7,1.07,0,0,2.14,80.23,0,14.98
21Day,0,8.03,1.34,0,1.34,2.68,25.43,0,6.69
3Month,0,2.88,0.32,1.28,0.32,0,0.64,0,1.6
22Month,0.55,7.65,0,0,1.09,0,0,3.28,0
