stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,8.17,0,24.52,4.09,0,0
72hpf,0,6.42,0,1.07,2.14,29.95,0,0,10.7
21Day,0,5.35,4.02,5.35,0,10.71,0,1.34,1.34
3Month,0.32,11.84,47.03,4.16,6.72,0.32,0,0,2.56
22Month,3.28,32.8,108.24,8.2,0,1.64,1.64,0,7.65
