stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,32.69,0,0,8.17,0,126.68,0,24.52
72hpf,1.07,26.74,2.14,0,2.14,4.28,272.8,1.07,59.91
21Day,0,34.8,5.35,0,12.05,9.37,80.31,4.02,40.16
3Month,0,3.2,0,1.28,0.96,0.96,0.32,0.32,0
22Month,0.55,6.01,0,0,0.55,0.55,0,0.55,0
