stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,4.09,0
72hpf,2.14,0,0,0,0,0
21Day,6.69,0,2.68,0,0,0
3Month,15.36,2.24,4.48,0.64,0.32,0.32
22Month,21.32,0,3.83,0,1.09,2.19
