stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,77.64,0,0,8.17
72hpf,5.35,0,0,1.07,85.58,0,0,4.28
21Day,10.71,1.34,1.34,0,57.56,0,0,4.02
3Month,20.16,167.97,4.48,1.92,2.88,0,2.24,5.44
22Month,21.32,57.4,2.73,0.55,1.64,2.19,2.73,4.92
