stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,114.42,40.86,0,0,147.11
72hpf,0,1.07,0,0,4.28,13.91,0,0,4.28
21Day,0,0,0,0,1.34,9.37,0,0,5.35
3Month,0,3.52,7.36,0.32,0.32,0.96,0,0.64,1.28
22Month,0,3.83,4.37,0,0,0,0.55,0,0
