stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,28.6,0,0
72hpf,0,2.14,0,0,0,14.98,0,2.14
21Day,0,4.02,0,2.68,0,2.68,0,1.34
3Month,0.64,24.32,2.56,3.52,0.64,0.64,0.32,0.96
22Month,0,2.73,0,0,0,0,0,0
