stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,12.26,4.09
72hpf,1.07,0,0,0,0,0,3.21,0
21Day,0,1.34,1.34,1.34,1.34,1.34,0,1.34
3Month,0,0.32,0,0.96,0,0,0,0.32
22Month,0,3.28,0,13.67,0,0,0,0
