stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,4.09,0,0,0,0,0
72hpf,0,0,0,0,0,1.07,0
21Day,1.34,0,0,2.68,0,0,0
3Month,0.64,0,0.64,4.8,6.4,0,0.96
22Month,3.28,0,0,2.73,0,0,0
