stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,8.17,0,0,0,4.09,0,0,8.17
72hpf,1.07,2.14,0,0,0,0,0,0,0
21Day,0,5.35,0,0,0,0,0,0,0
3Month,0,16.32,0.64,4.16,0.64,0,0,0.96,0.32
22Month,1.09,99.49,2.19,10.39,0,0.55,3.83,2.73,7.11
