stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,0,3.21,0,0,0,23.54,0,1.07
21Day,0,2.68,0,0,0,22.76,0,1.34
3Month,0.32,4.8,4.16,0.64,0,0,0.64,0.64
22Month,0,4.92,0.55,0.55,0.55,0,0,0
