stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,4.09,0
72hpf,0,1.07,0,0,0,0,6.42,4.28
21Day,1.34,0,1.34,0,0,6.69,2.68,5.35
3Month,0,0.64,0,0.32,1.28,0,0,0.32
22Month,0,0.55,0,0,0.55,0.55,0,0
