stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,8.17,0,4.09,0,0
72hpf,0,2.14,0,0,0,23.54,0,1.07
21Day,0,1.34,0,4.02,1.34,2.68,0,1.34
3Month,0.32,1.28,0.32,6.72,1.28,0,0.32,0
22Month,0,2.19,0,0.55,0,0,0,0
