stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,28.6,0,0,0,32.69,0,24.52
72hpf,2.14,28.88,1.07,0,8.56,12.84,0,33.16
21Day,2.68,30.79,0,0,21.42,1.34,1.34,25.43
3Month,8.32,15.36,5.76,1.6,23.68,0,1.92,15.36
22Month,3.28,14.21,39.36,6.56,4.92,0.55,0,7.11
