stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,61.3,0,0,0
72hpf,0,1.07,0,0,0,18.19,2.14,1.07,1.07
21Day,2.68,1.34,1.34,1.34,4.02,9.37,0,1.34,1.34
3Month,5.12,0,31.36,2.24,0.32,0.64,0,0,0.32
22Month,7.65,0,8.2,2.19,0,0.55,1.09,0,1.09
