stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,61.3,0,0,0,4.09,4.09,0,4.09
72hpf,106.98,1.07,0,1.07,0,5.35,0,1.07
21Day,85.67,0,0,0,0,2.68,1.34,1.34
3Month,40.31,0.32,0.96,1.28,0,0.64,0.32,0
22Month,1.64,0,0,0,0,0,0,0
