stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,0,0,0,0,4.09,0,0
72hpf,0,775.6,7.49,0,1.07,4.28,36.37,0,13.91
21Day,1.34,350.7,1.34,0,2.68,12.05,20.08,2.68,6.69
3Month,0,15.68,0.32,0.64,0.64,0,0,0,0
22Month,0,4.92,0,1.09,0,0,0,0,0
