stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,4.09,0,32.69,0,0
72hpf,0,0,0,0,0,2.14,0,0
21Day,2.68,1.34,0,0,0,0,18.74,0
3Month,4.48,0,14.08,1.6,0,0.64,50.55,1.6
22Month,4.92,0,3.28,0,0.55,0,21.87,0
