stage,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,102.16,0,16.35
72hpf,2.14,0,0,20.33,1.07,1.07
21Day,4.02,1.34,1.34,8.03,0,5.35
