stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.07,0,0,0,19.26,0,1.07,6.42
21Day,8.03,4.02,2.68,6.69,22.76,0,1.34,9.37
3Month,10.24,1.28,1.28,0.32,0.32,0,0.96,0.96
22Month,34.99,0,4.37,1.09,0,1.09,0.55,1.09
