stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,0,0,0,0,0,0,0
72hpf,2.14,0,0,0,0,0,0,0
21Day,2.68,0,0,0,0,1.34,0,0
3Month,14.72,0,0.64,0.64,1.28,0,0.32,0.32
22Month,7.65,0.55,0.55,0.55,1.09,0,0.55,2.19
