stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,4.09,0,0,0,0
72hpf,0,0,0,0,2.14,0,0
21Day,1.34,0,0,1.34,0,0,1.34
3Month,0.32,0.32,0.32,0,0,0,0
22Month,3.28,0,0.55,0,0,0.55,0
