stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,16.35,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,0,0,0,9.63,0,191.49
21Day,0,10.71,9.37,0,5.35,5.35,20.08,5.35,704.07
3Month,0,8.96,0,1.6,2.56,0.32,0.64,0.32,66.55
22Month,0,6.01,0,0,0.55,0,0,0,12.57
